Name,State,Sweep ID,Sweep Label,Model,Repeated,Num Repeats,Rep Budget,Direction,OT Multiplier,Eval Loss,Train Loss (last),Train Loss (avg),Global Step,Epoch,Tokens Seen,Unique Tokens,Train Tok/s,Learning Rate,Duration,Finished,Created,W&B Link
mirror_tka1f6lt,finished,mpxnwku2,"34M nr=[1,13,51,193,719,2682]",34M,non-repeated,1,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-30T06:30:32Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_tka1f6lt
mirror_16niizc5,finished,mpxnwku2,"34M nr=[1,13,51,193,719,2682]",34M,repeated,13,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-30T06:30:41Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_16niizc5
mirror_j3j8ld1b,finished,mpxnwku2,"34M nr=[1,13,51,193,719,2682]",34M,repeated,51,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-30T06:30:47Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_j3j8ld1b
mirror_42amgm87,finished,mpxnwku2,"34M nr=[1,13,51,193,719,2682]",34M,repeated,193,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-30T06:30:54Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_42amgm87
helpful-sweep-5,failed,mpxnwku2,"34M nr=[1,13,51,193,719,2682]",34M,repeated,719,10%,top,4,,,,,,,94747.86091794158,,,67h 17m ago,,2026-04-30T06:32:22Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/okhx8zpt
warm-sweep-6,failed,mpxnwku2,"34M nr=[1,13,51,193,719,2682]",34M,repeated,2682,10%,top,4,,,,,,,25400.34004474273,,,67h 13m ago,,2026-04-30T06:36:34Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/ecrs0s2e
young-sweep-1,failed,rtco30uq,48M nr=[5000],48M,repeated,5000,10%,top,2,4.16969633102417,3.7446,4.4723333310281665,5429,1,1924015211,38480.304220000005,113507.487,3.128047865173359e-09,67h 4m ago,,2026-04-30T06:45:03Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/jw1x1ane
mirror_okhx8zpt,finished,mpxnwku2,"34M nr=[1,13,51,193,719,2682]",34M,repeated,719,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-30T06:48:14Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_okhx8zpt
mirror_ecrs0s2e,finished,mpxnwku2,"34M nr=[1,13,51,193,719,2682]",34M,repeated,2682,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-30T06:48:21Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_ecrs0s2e
mirror_jw1x1ane,finished,rtco30uq,48M nr=[5000],48M,repeated,5000,10%,top,2,4.16969633102417,3.7446,4.4723333310281665,5429,1,1924015211,38480.304220000005,113507.487,3.128047865173359e-09,N/A,N/A,2026-04-30T06:48:28Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_jw1x1ane
wild-sweep-1,failed,k45bk6vk,63M nr=[1000],63M,repeated,1000,10%,top,2,,,,,,,125746.88,,,62h 1m ago,,2026-04-30T11:48:18Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/qozfy8a5
mirror_qozfy8a5,finished,k45bk6vk,63M nr=[1000],63M,repeated,1000,10%,top,2,,,,,,,,,,N/A,N/A,2026-04-30T12:00:36Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_qozfy8a5
smart-sweep-1,failed,j65np4ck,48M nr=[10000],48M,repeated,10000,10%,top,2,4.151135444641113,3.7342,4.432204383464263,5418,1,1929610316,19296.103160000002,113980.503,4.5356134713137925e-08,61h 48m ago,,2026-04-30T12:01:52Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/pn1ukfqn
mirror_pn1ukfqn,finished,j65np4ck,48M nr=[10000],48M,repeated,10000,10%,top,2,4.151135444641113,3.7342,4.432204383464263,5418,1,1929610316,19296.103160000002,113980.503,4.5356134713137925e-08,N/A,N/A,2026-04-30T12:17:04Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_pn1ukfqn
devout-sweep-1,failed,mf6r357d,"93M nr=[1,99,193,2682]",93M,non-repeated,1,10%,top,4,3.4110422134399414,3.4103,3.881042019167317,14794,1,7445536004,744553600.4000001,373688.421,8.059813638237953e-09,60h 21m ago,,2026-04-30T13:28:58Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/17ygxyb4
mirror_17ygxyb4,finished,mf6r357d,"93M nr=[1,99,193,2682]",93M,non-repeated,1,10%,top,4,3.4110422134399414,3.4103,3.881042019167317,14794,1,7445536004,744553600.4000001,373688.421,8.059813638237953e-09,N/A,N/A,2026-04-30T13:40:28Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_17ygxyb4
avid-sweep-5,crashed,qn3vqv8c,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,51,10%,top,8,,,,,,,,,,57h 35m ago,,2026-04-30T16:14:21Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/oqylvgqw
tough-sweep-1,crashed,o6lyk0zf,93M nr=[2000],93M,repeated,2000,10%,top,4,3.5333569049835205,3.1762,,9350,0.6345242255920247,4725208014,236260.40070000003,54922.356,0.0004948746180036686,57h 35m ago,,2026-04-30T16:14:26Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/pwcyy04y
flowing-sweep-6,crashed,qn3vqv8c,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,99,10%,top,8,,,,,,,,,,57h 35m ago,,2026-04-30T16:14:32Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/jfqo97gg
still-sweep-7,crashed,qn3vqv8c,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,193,10%,top,8,,,,,,,,,,57h 35m ago,,2026-04-30T16:14:43Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/l2jurn6h
iconic-sweep-8,crashed,qn3vqv8c,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,373,10%,top,8,,,,,,,,,,57h 34m ago,,2026-04-30T16:15:56Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/sq5whdvw
happy-sweep-9,crashed,qn3vqv8c,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,719,10%,top,8,,,,,,,,,,57h 33m ago,,2026-04-30T16:16:06Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/8iopu4qg
avid-sweep-10,crashed,qn3vqv8c,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,1388,10%,top,8,,,,,,,,,,57h 33m ago,,2026-04-30T16:16:17Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/3960jo7u
splendid-sweep-11,crashed,qn3vqv8c,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,2682,10%,top,8,,,,,,,,,,57h 32m ago,,2026-04-30T16:17:30Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/69u614um
fanciful-sweep-12,crashed,qn3vqv8c,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,10000,10%,top,8,,,,,,,,,,57h 32m ago,,2026-04-30T16:17:41Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/i19k2pbs
swift-sweep-13,crashed,qn3vqv8c,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,non-repeated,1,10%,bot,8,,,,,,,,,,57h 32m ago,,2026-04-30T16:17:52Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/2fi2bpnq
iconic-sweep-1,crashed,aq7vvlk8,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,non-repeated,1,10%,top,8,,,,,,,,,,57h 31m ago,,2026-04-30T16:18:55Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/ix8pijwm
misty-sweep-2,crashed,aq7vvlk8,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,13,10%,top,8,,,,,,,,,,57h 30m ago,,2026-04-30T16:19:06Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/vpuf3rba
swept-sweep-3,crashed,aq7vvlk8,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,51,10%,top,8,,,,,,,,,,57h 30m ago,,2026-04-30T16:19:16Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/n4zdh3va
golden-sweep-4,crashed,aq7vvlk8,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,99,10%,top,8,,,,,,,,,,57h 29m ago,,2026-04-30T16:20:29Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/k70otgkp
devout-sweep-5,crashed,aq7vvlk8,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,193,10%,top,8,,,,,,,,,,57h 29m ago,,2026-04-30T16:20:40Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/u3igr71y
scarlet-sweep-6,crashed,aq7vvlk8,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,373,10%,top,8,,,,,,,,,,57h 29m ago,,2026-04-30T16:20:51Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/zrzvrmbb
whole-sweep-7,crashed,aq7vvlk8,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,719,10%,top,8,,,,,,,,,,57h 27m ago,,2026-04-30T16:22:04Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/iu4mcve5
brisk-sweep-8,crashed,aq7vvlk8,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,1388,10%,top,8,,,,,,,,,,57h 27m ago,,2026-04-30T16:22:16Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/8nt5d68j
absurd-sweep-9,crashed,aq7vvlk8,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,2682,10%,top,8,,,,,,,,,,57h 27m ago,,2026-04-30T16:22:27Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/msxmu17g
hearty-sweep-1,crashed,l6dryyuf,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,non-repeated,1,10%,top,8,,,,,,,,,,57h 26m ago,,2026-04-30T16:23:29Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/bfol6xyc
worthy-sweep-2,crashed,l6dryyuf,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,13,10%,top,8,,,,,,,,,,57h 26m ago,,2026-04-30T16:23:40Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/j2ollmtm
wise-sweep-3,crashed,l6dryyuf,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,51,10%,top,8,,,,,,,,,,57h 26m ago,,2026-04-30T16:23:51Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/gc0dcksj
hardy-sweep-4,crashed,l6dryyuf,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,99,10%,top,8,,,,,,,,,,57h 24m ago,,2026-04-30T16:25:05Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/7ecgtmdm
chocolate-sweep-5,crashed,l6dryyuf,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,193,10%,top,8,,,,,,,,,,57h 24m ago,,2026-04-30T16:25:16Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/fuaa8ve4
upbeat-sweep-6,crashed,l6dryyuf,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,373,10%,top,8,,,,,,,,,,57h 24m ago,,2026-04-30T16:25:27Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/4ij2jvfl
dazzling-sweep-7,crashed,l6dryyuf,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,719,10%,top,8,,,,,,,,,,57h 23m ago,,2026-04-30T16:26:39Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/zlv2sbky
celestial-sweep-8,crashed,l6dryyuf,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,1388,10%,top,8,,,,,,,,,,57h 23m ago,,2026-04-30T16:26:50Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/47cpo7we
hardy-sweep-9,crashed,l6dryyuf,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,2682,10%,top,8,,,,,,,,,,57h 23m ago,,2026-04-30T16:27:01Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/dco1azi2
rare-sweep-1,crashed,o8pijiqj,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,non-repeated,1,10%,top,8,,,,,,,,,,57h 21m ago,,2026-04-30T16:28:04Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/q329uct9
zany-sweep-2,crashed,o8pijiqj,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,13,10%,top,8,,,,,,,,,,57h 21m ago,,2026-04-30T16:28:14Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/0wlkbloy
noble-sweep-3,crashed,o8pijiqj,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,51,10%,top,8,,,,,,,,,,57h 21m ago,,2026-04-30T16:28:25Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/jy8q8wld
vocal-sweep-4,crashed,o8pijiqj,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,99,10%,top,8,,,,,,,,,,57h 20m ago,,2026-04-30T16:29:38Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/hw7tyd1m
gallant-sweep-5,crashed,o8pijiqj,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,193,10%,top,8,,,,,,,,,,57h 20m ago,,2026-04-30T16:29:49Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/34l49nyv
glowing-sweep-6,crashed,o8pijiqj,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,373,10%,top,8,,,,,,,,,,57h 20m ago,,2026-04-30T16:30:00Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/45rtg1xk
crimson-sweep-7,crashed,o8pijiqj,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,719,10%,top,8,,,,,,,,,,57h 18m ago,,2026-04-30T16:31:13Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/1o9mltnm
colorful-sweep-8,crashed,o8pijiqj,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,1388,10%,top,8,,,,,,,,,,57h 18m ago,,2026-04-30T16:31:24Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/4dwcezvk
vibrant-sweep-9,crashed,o8pijiqj,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,2682,10%,top,8,,,,,,,,,,57h 18m ago,,2026-04-30T16:31:35Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/ytu18v5k
vibrant-sweep-1,crashed,ub13m3ua,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,non-repeated,1,10%,top,8,,,,,,,,,,57h 17m ago,,2026-04-30T16:32:39Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/y1cmr0c7
prime-sweep-2,crashed,ub13m3ua,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,13,10%,top,8,,,,,,,,,,57h 17m ago,,2026-04-30T16:32:50Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/tpb8w8at
efficient-sweep-3,crashed,ub13m3ua,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,51,10%,top,8,,,,,,,,,,57h 17m ago,,2026-04-30T16:33:01Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/12zrp7o5
toasty-sweep-4,crashed,ub13m3ua,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,99,10%,top,8,,,,,,,,,,57h 15m ago,,2026-04-30T16:34:13Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/7d7u5p4z
rich-sweep-5,crashed,ub13m3ua,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,193,10%,top,8,,,,,,,,,,57h 15m ago,,2026-04-30T16:34:23Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/98p9ab1a
vocal-sweep-6,crashed,ub13m3ua,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,373,10%,top,8,,,,,,,,,,57h 15m ago,,2026-04-30T16:34:34Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/0henjo1t
autumn-sweep-7,crashed,ub13m3ua,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,719,10%,top,8,,,,,,,,,,57h 14m ago,,2026-04-30T16:35:48Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/6d10305a
dark-sweep-8,crashed,ub13m3ua,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,1388,10%,top,8,,,,,,,,,,57h 14m ago,,2026-04-30T16:35:59Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/gd5x0jnm
cool-sweep-9,crashed,ub13m3ua,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,2682,10%,top,8,,,,,,,,,,57h 13m ago,,2026-04-30T16:36:09Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/7xgdpihp
dulcet-sweep-1,crashed,sumuv67y,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,non-repeated,1,10%,top,8,,,,,,,,,,57h 12m ago,,2026-04-30T16:37:12Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/38uwqlvv
noble-sweep-2,crashed,sumuv67y,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,13,10%,top,8,,,,,,,,,,57h 12m ago,,2026-04-30T16:37:23Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/duo2tyfi
hardy-sweep-3,crashed,sumuv67y,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,51,10%,top,8,,,,,,,,,,57h 12m ago,,2026-04-30T16:37:34Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/sux7yq8l
curious-sweep-4,crashed,sumuv67y,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,99,10%,top,8,,,,,,,,,,57h 11m ago,,2026-04-30T16:38:47Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/v1dvy7zy
copper-sweep-5,crashed,sumuv67y,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,193,10%,top,8,,,,,,,,,,57h 11m ago,,2026-04-30T16:38:58Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/vrd9syuf
fresh-sweep-6,crashed,sumuv67y,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,373,10%,top,8,,,,,,,,,,57h 10m ago,,2026-04-30T16:39:09Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/pxvpe11m
ethereal-sweep-7,crashed,sumuv67y,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,719,10%,top,8,,,,,,,,,,57h 9m ago,,2026-04-30T16:40:21Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/1tvdxfuc
jolly-sweep-8,crashed,sumuv67y,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,1388,10%,top,8,,,,,,,,,,57h 9m ago,,2026-04-30T16:40:32Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/ftdk50ic
zesty-sweep-9,crashed,sumuv67y,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,2682,10%,top,8,,,,,,,,,,57h 9m ago,,2026-04-30T16:40:43Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/yydz0yig
electric-sweep-1,crashed,v5yvqect,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,non-repeated,1,10%,top,8,,,,,,,,,,57h 8m ago,,2026-04-30T16:41:46Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/l3hspoif
frosty-sweep-2,crashed,v5yvqect,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,13,10%,top,8,,,,,,,,,,57h 8m ago,,2026-04-30T16:41:57Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/7guon9hs
hardy-sweep-3,crashed,v5yvqect,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,51,10%,top,8,,,,,,,,,,57h 7m ago,,2026-04-30T16:42:08Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/j74x0hvo
stellar-sweep-4,crashed,v5yvqect,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,99,10%,top,8,,,,,,,,,,57h 6m ago,,2026-04-30T16:43:21Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/4g0f822c
dazzling-sweep-5,crashed,v5yvqect,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,193,10%,top,8,,,,,,,,,,57h 6m ago,,2026-04-30T16:43:32Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/pr3ucjop
glamorous-sweep-6,crashed,v5yvqect,"48M nr=[1,13,51,99,193,373,719,1388,2682,10000]",48M,repeated,373,10%,top,8,,,,,,,,,,57h 6m ago,,2026-04-30T16:43:43Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/40x31e4x
cosmic-sweep-1,crashed,pcte1zbk,93M nr=[2000],93M,repeated,2000,10%,top,4,,,,,,,,,,57h 0m ago,,2026-04-30T16:49:36Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/rsihi2jj
mirror_rsihi2jj,finished,pcte1zbk,93M nr=[2000],93M,repeated,2000,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-30T16:59:18Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_rsihi2jj
floral-sweep-1,failed,nclu1413,63M nr=[1000],63M,repeated,1000,10%,top,4,,,,,,,125746.88,,,56h 39m ago,,2026-04-30T17:10:47Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/zz2qis5l
hearty-sweep-1,failed,iv6g2bb6,153M nr=[130],153M,repeated,130,10%,top,2,3.2974863052368164,3.0121,3.597018323779274,12786,1,6124427096,4711097.766153846,66399.644,3.786040813933533e-09,56h 38m ago,,2026-04-30T17:11:51Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/4ngx7g1d
mirror_zz2qis5l,finished,nclu1413,63M nr=[1000],63M,repeated,1000,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-30T17:17:53Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_zz2qis5l
mirror_4ngx7g1d,finished,iv6g2bb6,153M nr=[130],153M,repeated,130,10%,top,2,3.2974863052368164,3.0121,3.597018323779274,12786,1,6124427096,4711097.766153846,66399.644,3.786040813933533e-09,N/A,N/A,2026-04-30T17:17:59Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_4ngx7g1d
fragrant-sweep-1,failed,nf50ghdn,"93M nr=[60,130,250,700,1500]",93M,repeated,60,10%,top,4,,,,,,,3102309.3333333335,,,55h 59m ago,,2026-04-30T17:50:56Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mt3lhx54
glowing-sweep-1,crashed,s2fhxv3c,63M nr=[1000],63M,repeated,1000,10%,top,4,11.944500923156738,6.673,,475,0.04532806975249116,227754862,22775.486200000003,63828.249,0.0002456206848342825,55h 58m ago,,2026-04-30T17:51:03Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/z0kose0g
unique-sweep-1,crashed,9c802b3z,"63M nr=[500,650]",63M,repeated,500,10%,top,4,11.944500923156738,6.5583,,500,0.04753826830598632,239415087,47883.017400000004,66118.4,0.00025759218602191864,55h 58m ago,,2026-04-30T17:51:04Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/jq8qblwj
restful-sweep-2,crashed,nf50ghdn,"93M nr=[60,130,250,700,1500]",93M,repeated,130,10%,top,4,,,,,,,,,,55h 41m ago,,2026-04-30T18:08:06Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/rxcs56fv
mirror_mt3lhx54,finished,nf50ghdn,"93M nr=[60,130,250,700,1500]",93M,repeated,60,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-30T18:09:44Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_mt3lhx54
fresh-sweep-1,failed,cd0gu1k9,"93M nr=[60,130,250,700,1500]",93M,repeated,60,10%,top,4,,,,,,,3102309.3333333335,,,55h 37m ago,,2026-04-30T18:12:20Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/xz70hec0
mirror_rxcs56fv,finished,nf50ghdn,"93M nr=[60,130,250,700,1500]",93M,repeated,130,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-30T18:26:53Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_rxcs56fv
mirror_xz70hec0,finished,cd0gu1k9,"93M nr=[60,130,250,700,1500]",93M,repeated,60,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-30T18:27:03Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_xz70hec0
devout-sweep-2,failed,cd0gu1k9,"93M nr=[60,130,250,700,1500]",93M,repeated,130,10%,top,4,,,,,,,1431835.076923077,,,55h 17m ago,,2026-04-30T18:32:36Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/pgf1vrrf
mirror_pgf1vrrf,finished,cd0gu1k9,"93M nr=[60,130,250,700,1500]",93M,repeated,130,10%,top,4,,,,,,,,,,N/A,N/A,2026-04-30T18:43:49Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_pgf1vrrf
lemon-sweep-1,failed,gddcwijv,"93M nr=[60,130,250,700,1500]",93M,repeated,60,10%,top,4,3.4253358840942383,3.3885,3.8692267581658246,14787,1,7445561352,12409268.92,89812.941,3.408731256360464e-09,55h 5m ago,,2026-04-30T18:44:16Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/bchc1iwd
mirror_bchc1iwd,finished,gddcwijv,"93M nr=[60,130,250,700,1500]",93M,repeated,60,10%,top,4,3.4253358840942383,3.3885,3.8692267581658246,14787,1,7445561352,12409268.92,89812.941,3.408731256360464e-09,N/A,N/A,2026-04-30T19:00:22Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/mirror_bchc1iwd
exalted-sweep-3,crashed,mf6r357d,"93M nr=[1,99,193,2682]",93M,repeated,99,10%,top,4,,,,,,,,,,54h 21m ago,,2026-04-30T19:28:36Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/a8fh3mbq
faithful-sweep-1,crashed,x1y2e9ct,"34M nr=[1,13,51,193,719,2682]",34M,non-repeated,1,10%,top,4,11.956697463989258,,,0,0,0,,,,54h 20m ago,,2026-04-30T19:29:03Z,https://wandb.ai/jchud-stanford-university/hernandez-replication/runs/5idefjge
